actual Price,pred Price
23.6,29.218660139899292
32.4,33.551467195598065
13.6,14.81065799219095
22.8,25.08472545778361
16.1,19.173927021454418
20.0,23.286403994935554
17.8,17.74412249646387
14.0,14.460921226971701
19.6,23.302591071627084
16.8,20.756479917069456
21.5,22.453170744059502
18.9,18.777364880211593
7.0,-6.529709346188959
21.2,21.74968492500409
18.5,19.30195869327467
29.8,26.595220809280203
18.8,21.217548781646187
10.2,5.842563450902137
50.0,40.88127145258738
14.1,17.986900482129457
25.2,27.431772991820587
29.1,30.298717532534873
12.7,11.20759373332056
22.4,24.3969154271102
14.2,18.240072543864702
13.8,16.01087618478068
20.3,22.79683608129697
14.9,14.739583498561311
21.7,19.75576271983984
18.3,19.292986690165968
23.1,22.520173257143547
23.8,25.379839827284574
15.0,26.36505651108036
20.8,18.236976904801963
19.1,16.934190238969087
19.4,17.558367555433463
34.7,31.503359015441387
19.5,20.241595759941692
24.4,21.082514444708046
23.4,24.652675635326077
19.7,13.90452083154859
28.2,32.57892684510329
50.0,43.16818646446917
17.4,17.128961132582123
22.6,27.36706025975277
15.1,17.358540917327424
13.1,14.010996314893257
24.2,25.952295844344796
19.9,20.565382977848607
24.0,30.17900870369374
18.9,21.497711191350874
35.4,34.68242962570499
15.2,16.023344008334462
26.5,26.3353375099544
43.5,40.12023825363463
21.2,22.900832152584492
18.4,19.30066017812057
28.5,32.99670513471331
23.9,25.112696665080627
18.5,12.732246366835648
25.0,22.79239331554259
35.4,30.71175958380054
31.5,31.81487172090078
20.2,15.828260364214373
24.1,20.058198357229365
20.0,13.909102924848643
13.1,20.920572343133443
24.8,26.01802250652191
30.8,30.804720896022722
12.7,11.73369774525104
20.0,20.50842275693611
23.7,27.850985941136074
10.8,11.201112409792323
20.6,15.498383120882776
20.8,23.817491863233627
5.0,6.142938715610253
20.1,21.628369044651258
48.5,41.88626638055333
10.9,19.04288451295458
7.0,8.71754251284494
20.9,20.714910501906814
17.2,13.321767621578871
20.9,20.658185672445242
9.7,9.52638634154423
19.4,23.44962478939518
29.0,29.401169437180982
16.4,19.465669314952905
25.0,25.67438033575405
25.0,29.40908718682511
17.1,20.440202887232935
23.2,25.707994030828026
10.4,5.591998420606863
19.6,20.410591084466837
17.2,14.70093462538692
27.5,12.90622240724231
23.0,21.060078228638677
50.0,25.173683869365817
17.9,-0.5204526837966803
9.6,13.85769945669368
17.2,16.195181726359817
22.5,22.248169013851076
21.4,24.524165969669262
